Filename,WaterLevel,VA,RB,OB,PF,DE,FS,IS,RO,IN,AF,BE,FO,GR,PH,PB,OS,OP,OK,ND,Defect
00147470.png,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00147480.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147490.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147500.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147510.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147520.png,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00147530.png,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147540.png,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00147550.png,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00147563.png,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00147573.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147583.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147593.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147603.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00147613.png,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00147623.png,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00147636.png,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00147646.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147656.png,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00147687.png,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00147697.png,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
00147707.png,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147717.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00147727.png,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00147737.png,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00147747.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00147762.png,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00147772.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00147782.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00147792.png,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00147802.png,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00147812.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00147822.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00147832.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147842.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147852.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147862.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147903.png,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00147913.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00147923.png,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00147933.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147943.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147953.png,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00147963.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00147973.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00147983.png,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00147993.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00148003.png,30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00148013.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148023.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00148033.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148043.png,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148053.png,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00148063.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00148073.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148083.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00148093.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00148107.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148117.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148127.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148137.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148147.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148157.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148167.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148177.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148187.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00148197.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148207.png,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148234.png,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00148244.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00148265.png,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00148275.png,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
00148285.png,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00148306.png,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00148316.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00148326.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148336.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148346.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00148356.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148366.png,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00148376.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00148391.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00148409.png,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00148419.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148429.png,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00148439.png,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
00148449.png,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
00148467.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148477.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00148487.png,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00148497.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148518.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00148528.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148538.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148548.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148558.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148568.png,20,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
00148587.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00148597.png,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
00148607.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00148617.png,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00148627.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148637.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148647.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148657.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148667.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148677.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00148687.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00148697.png,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00148707.png,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00148717.png,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00148741.png,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00148751.png,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00148761.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00148771.png,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
00148781.png,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00148791.png,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00148801.png,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
00148811.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148821.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148831.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00148841.png,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00148851.png,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00148861.png,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00148871.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148881.png,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00148891.png,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148901.png,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00148911.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00148921.png,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00148931.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00148948.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00148958.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00148968.png,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00148978.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00148988.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00148998.png,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149008.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00149018.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149028.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149043.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00149053.png,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00149063.png,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
00149073.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00149083.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00149093.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00149103.png,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149113.png,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00149123.png,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00149133.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149143.png,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00149153.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00149163.png,10,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00149173.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149183.png,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00149193.png,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00149203.png,5,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
00149213.png,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149223.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149249.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149259.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00149269.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00149284.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00149294.png,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00149304.png,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00149314.png,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00149324.png,10,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00149334.png,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
00149344.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00149368.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149378.png,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
00149388.png,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
00149398.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00149408.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00149418.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00149428.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00149438.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00149448.png,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00149458.png,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00149468.png,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00149478.png,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
00149488.png,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00149498.png,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149508.png,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00149518.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00149546.png,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00149564.png,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00149574.png,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00149592.png,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00149602.png,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00149632.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149662.png,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00149672.png,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00149682.png,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
00149692.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149702.png,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00149712.png,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00149722.png,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00149755.png,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00149765.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149775.png,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149785.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00149795.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00149843.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00149853.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00149863.png,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
00149873.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00149893.png,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149903.png,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00149913.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149923.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149948.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00149958.png,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00149974.png,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
00149990.png,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00150000.png,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150010.png,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150020.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150030.png,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150040.png,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00150050.png,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00150064.png,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
00150074.png,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00150084.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00150094.png,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150104.png,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00150114.png,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00150132.png,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00150149.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150159.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
00150169.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150179.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150189.png,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150199.png,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150209.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150241.png,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00150251.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150261.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150271.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150281.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150291.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150301.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
00150311.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150321.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150334.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00150344.png,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
00150354.png,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150364.png,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00150374.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150384.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150394.png,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150404.png,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
00150414.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150424.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150434.png,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00150460.png,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
00150470.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150480.png,20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150495.png,30,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00150505.png,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00150515.png,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150525.png,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150535.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150545.png,10,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00150555.png,10,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
00150565.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00150575.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150592.png,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150602.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150612.png,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150622.png,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150632.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00150642.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150687.png,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00150715.png,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
00150725.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150735.png,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150745.png,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150755.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00150765.png,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150775.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150785.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150795.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150805.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00150815.png,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150825.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150835.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150845.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150855.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00150865.png,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
